date,bidopen,bidclose,bidhigh,bidlow,tickqty,bidclose_15_1,bidclose_15_2,bidclose_15_3,bidclose_15_4,bidclose_15_5,bidclose_15_6,bidclose_15_7,bidclose_15_8,bidclose_15_9,bidclose_15_10,bidclose_15_11,bidclose_15_12,bidclose_15_13,bidclose_15_14,bidclose_15_15,bidclose_15_16,bidclose_15_17,bidclose_15_18,bidclose_15_19,bidclose_15_20,bidclose_15_21,bidclose_15_22,bidclose_15_23,bidclose_15_24
2019-02-19 00:00:00,1.1311,1.13049,1.13132,1.13025,4214,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329,1.13251,1.13275,1.13371,1.13462,1.13468,1.13386,1.13372,1.13249,1.13316,1.13395,1.13376
2019-02-19 01:00:00,1.13049,1.13039,1.13067,1.13017,3524,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329,1.13251,1.13275,1.13371,1.13462,1.13468,1.13386,1.13372,1.13249,1.13316,1.13395
2019-02-19 02:00:00,1.13039,1.13005,1.13045,1.12971,2985,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329,1.13251,1.13275,1.13371,1.13462,1.13468,1.13386,1.13372,1.13249,1.13316
2019-02-19 03:00:00,1.13005,1.12947,1.13025,1.12932,2745,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329,1.13251,1.13275,1.13371,1.13462,1.13468,1.13386,1.13372,1.13249
2019-02-19 04:00:00,1.12947,1.12959,1.12976,1.12924,3177,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329,1.13251,1.13275,1.13371,1.13462,1.13468,1.13386,1.13372
2019-02-19 05:00:00,1.12959,1.12989,1.12992,1.12938,3301,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329,1.13251,1.13275,1.13371,1.13462,1.13468,1.13386
2019-02-19 06:00:00,1.12989,1.12952,1.12991,1.12928,3679,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329,1.13251,1.13275,1.13371,1.13462,1.13468
2019-02-19 07:00:00,1.12952,1.12987,1.13047,1.12947,9691,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329,1.13251,1.13275,1.13371,1.13462
2019-02-19 08:00:00,1.12987,1.1321,1.13236,1.12936,17608,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329,1.13251,1.13275,1.13371
2019-02-19 09:00:00,1.1321,1.13024,1.13238,1.13001,18451,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329,1.13251,1.13275
2019-02-19 10:00:00,1.13024,1.13063,1.13135,1.12985,10719,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329,1.13251
2019-02-19 11:00:00,1.13063,1.12822,1.13095,1.12748,21031,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241,1.1329
2019-02-19 12:00:00,1.12822,1.12866,1.12881,1.12758,13946,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221,1.13241
2019-02-19 13:00:00,1.12866,1.12951,1.13003,1.12854,18570,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216,1.13221
2019-02-19 14:00:00,1.12951,1.13189,1.13219,1.1295,25495,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196,1.13216
2019-02-19 15:00:00,1.13189,1.1333,1.13392,1.13155,28952,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215,1.13196
2019-02-19 16:00:00,1.1333,1.13273,1.13422,1.13272,25083,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203,1.13215
2019-02-19 17:00:00,1.13273,1.13475,1.13569,1.132,24503,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149,1.13203
2019-02-19 18:00:00,1.13475,1.13483,1.13535,1.13444,12743,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173,1.13149
2019-02-19 19:00:00,1.13483,1.13397,1.13499,1.1335,11735,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231,1.13173
2019-02-19 20:00:00,1.13397,1.13421,1.13439,1.13386,8153,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228,1.13231
2019-02-19 21:00:00,1.13421,1.13394,1.13421,1.13388,2671,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257,1.13228
2019-02-19 22:00:00,1.13394,1.13378,1.13434,1.13343,4068,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237,1.13257
2019-02-19 23:00:00,1.13378,1.13392,1.13403,1.13375,2835,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197,1.13237
2019-02-20 00:00:00,1.13392,1.13492,1.13527,1.1339,6338,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187,1.13197
2019-02-20 01:00:00,1.13492,1.13537,1.13554,1.13471,5351,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233,1.13187
2019-02-20 02:00:00,1.13537,1.13497,1.13548,1.13493,4028,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266,1.13233
2019-02-20 03:00:00,1.13497,1.13442,1.13501,1.1342,3303,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205,1.13266
2019-02-20 04:00:00,1.13442,1.13431,1.13454,1.13412,3055,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107,1.13205
2019-02-20 05:00:00,1.13431,1.13369,1.13451,1.13368,2829,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019,1.13107
2019-02-20 06:00:00,1.13369,1.1333,1.13393,1.13321,3852,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034,1.13019
2019-02-20 07:00:00,1.1333,1.13428,1.1345,1.13307,9983,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313,1.13034
2019-02-20 08:00:00,1.13428,1.13442,1.13524,1.13361,16608,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117,1.1313
2019-02-20 09:00:00,1.13442,1.13462,1.13577,1.13407,14869,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096,1.13117
2019-02-20 10:00:00,1.13462,1.13416,1.13466,1.13363,9027,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911,1.13096
2019-02-20 11:00:00,1.13416,1.1335,1.13416,1.13295,10886,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753,1.12911
2019-02-20 12:00:00,1.1335,1.1339,1.13455,1.13242,17510,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753,1.12753
2019-02-20 13:00:00,1.1339,1.13359,1.1345,1.1331,19010,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698,1.12753
2019-02-20 14:00:00,1.13359,1.13375,1.13403,1.13294,17549,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127,1.12698
2019-02-20 15:00:00,1.13375,1.13484,1.135,1.13351,24945,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754,1.127
2019-02-20 16:00:00,1.13484,1.13675,1.13691,1.13471,21242,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758,1.12754
2019-02-20 17:00:00,1.13675,1.13652,1.13698,1.13597,13646,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749,1.12758
2019-02-20 18:00:00,1.13652,1.13623,1.13705,1.13615,11780,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763,1.12749
2019-02-20 19:00:00,1.13623,1.13505,1.1366,1.13343,34095,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778,1.12763
2019-02-20 20:00:00,1.13505,1.13394,1.13508,1.13393,12099,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754,1.12778
2019-02-20 21:00:00,1.13394,1.13356,1.13405,1.13351,3279,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818,1.12754
2019-02-20 22:00:00,1.13356,1.13444,1.13453,1.13344,4304,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283,1.12818
2019-02-20 23:00:00,1.13444,1.13456,1.13463,1.13426,1473,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797,1.1283
2019-02-21 00:00:00,1.13456,1.1342,1.13475,1.13396,5909,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754,1.12797
2019-02-21 01:00:00,1.1342,1.13353,1.13436,1.13319,10595,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787,1.12754
2019-02-21 02:00:00,1.13353,1.13376,1.13398,1.13343,4547,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834,1.12787
2019-02-21 03:00:00,1.13376,1.13474,1.13496,1.13366,4980,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842,1.12834
2019-02-21 04:00:00,1.13474,1.13491,1.1351,1.13464,4549,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652,1.12842
2019-02-21 05:00:00,1.13491,1.13355,1.13521,1.13349,9541,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736,1.12652
2019-02-21 06:00:00,1.13355,1.13296,1.13355,1.13245,9525,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853,1.12736
2019-02-21 07:00:00,1.13296,1.13342,1.1339,1.13193,17684,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816,1.12853
2019-02-21 08:00:00,1.13342,1.1355,1.13627,1.13338,31996,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886,1.12816
2019-02-21 09:00:00,1.1355,1.13267,1.13551,1.13215,19774,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919,1.12886
2019-02-21 10:00:00,1.13267,1.13436,1.1344,1.13228,13206,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946,1.12919
2019-02-21 11:00:00,1.13436,1.13493,1.13494,1.13376,13437,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298,1.12946
2019-02-21 12:00:00,1.13493,1.13509,1.13562,1.13483,18822,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149,1.1298
2019-02-21 13:00:00,1.13509,1.13614,1.13657,1.1348,28387,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319,1.13149
2019-02-21 14:00:00,1.13614,1.13423,1.13651,1.13375,24180,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304,1.1319
2019-02-21 15:00:00,1.13423,1.13465,1.13516,1.13393,23200,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314,1.13304
2019-02-21 16:00:00,1.13465,1.13375,1.13473,1.13301,20087,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309,1.13314
2019-02-21 17:00:00,1.13375,1.13297,1.13377,1.13223,15993,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236,1.13309
2019-02-21 18:00:00,1.13297,1.13289,1.13319,1.13262,11449,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281,1.13236
2019-02-21 19:00:00,1.13289,1.13356,1.13362,1.13262,9298,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333,1.13281
2019-02-21 20:00:00,1.13356,1.13379,1.13404,1.13325,6968,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271,1.1333
2019-02-21 21:00:00,1.13379,1.13337,1.13391,1.13312,4519,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345,1.13271
2019-02-21 22:00:00,1.13337,1.13353,1.13373,1.13304,4749,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351,1.13345
2019-02-21 23:00:00,1.13353,1.13391,1.13396,1.13338,3506,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397,1.13351
2019-02-22 00:00:00,1.13391,1.13385,1.13411,1.13375,4308,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361,1.13397
2019-02-22 01:00:00,1.13385,1.13367,1.13397,1.13315,5480,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375,1.13361
2019-02-22 02:00:00,1.13367,1.13386,1.13394,1.1336,4394,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316,1.13375
2019-02-22 03:00:00,1.13386,1.13382,1.13391,1.13311,4643,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319,1.13316
2019-02-22 04:00:00,1.13382,1.13356,1.13382,1.13318,2597,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268,1.1319
2019-02-22 05:00:00,1.13356,1.13376,1.1338,1.13321,2978,1.12855,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202,1.13268
2019-02-22 06:00:00,1.13376,1.13424,1.13441,1.13355,4337,1.12592,1.12855,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165,1.13202
2019-02-22 07:00:00,1.13424,1.13457,1.13486,1.13406,7438,1.12657,1.12592,1.12855,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289,1.13165
2019-02-22 08:00:00,1.13457,1.13475,1.13509,1.1341,11111,1.12709,1.12657,1.12592,1.12855,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049,1.13289
2019-02-22 09:00:00,1.13475,1.13389,1.13481,1.13374,11196,1.12685,1.12709,1.12657,1.12592,1.12855,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907,1.13049
2019-02-22 10:00:00,1.13389,1.13409,1.13413,1.13342,8647,1.12651,1.12685,1.12709,1.12657,1.12592,1.12855,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975,1.12907
2019-02-22 11:00:00,1.13409,1.13378,1.13442,1.13344,8653,1.13018,1.12651,1.12685,1.12709,1.12657,1.12592,1.12855,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857,1.12975
2019-02-22 12:00:00,1.13378,1.13261,1.1338,1.13248,10863,1.12952,1.13018,1.12651,1.12685,1.12709,1.12657,1.12592,1.12855,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872,1.12857
2019-02-22 13:00:00,1.13261,1.13355,1.13381,1.13154,24704,1.12757,1.12952,1.13018,1.12651,1.12685,1.12709,1.12657,1.12592,1.12855,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755,1.12872
2019-02-22 14:00:00,1.13355,1.13336,1.13426,1.13272,21179,1.1283,1.12757,1.12952,1.13018,1.12651,1.12685,1.12709,1.12657,1.12592,1.12855,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787,1.12755
2019-02-22 15:00:00,1.13336,1.1339,1.13553,1.13335,26082,1.1296,1.1283,1.12757,1.12952,1.13018,1.12651,1.12685,1.12709,1.12657,1.12592,1.12855,1.12767,1.12792,1.12794,1.12814,1.12716,1.12678,1.12635,1.12639,1.12559,1.12596,1.12658,1.12696,1.12787
